00980002     	221801	8	Group 8 - NAC	15	Standard Marketing Fund	.00	81.74	.00	.00	.00	81.74	1.63	USD   
00990002     	13401	7	Group 7 - FII	22	Standard	904.44	386.00	60.00	.00	100.49	2746.74	164.80	USD   
00990002     	13401	7	Group 7 - FII	23	Exempt	747.73	60.00	60.00	.00	.00	105.00	.00	USD   
00990002     	13401	8	Group 8 - NAC	25	Standard Marketing Fund	904.44	386.00	60.00	.00	100.49	2746.74	54.93	USD   
00990002     	13401	8	Group 8 - NAC	26	Exempt	747.73	60.00	60.00	.00	.00	105.00	.00	USD   
00990003     	13402	11	Group 11 - FII	19	Standard	1100.00	10672.22	.00	.00	.00	24068.62	1444.12	USD   
00990003     	13402	12	Group 12 - NAC	28	Standard Marketing Fund	1100.00	10672.22	.00	.00	.00	24068.62	481.37	USD   
01000002     	110801	7	Group 7 - FII	15	Standard	80.00	1174.20	.00	.00	.00	1324.20	79.45	USD   
01000002     	110801	8	Group 8 - NAC	18	Standard Marketing Fund	80.00	1174.20	.00	.00	.00	1324.20	26.48	USD   
01010002     	14501	7	Group 7 - FII	13	Standard	680.00	25.00	25.00	.00	.00	1936.39	116.18	USD   
01010002     	14501	7	Group 7 - FII	14	Exempt	365.32	25.00	25.00	.00	.00	40.25	.00	USD   
01010002     	14501	8	Group 8 - NAC	15	Standard Marketing Fund	680.00	25.00	25.00	.00	.00	1936.39	38.73	USD   
01010002     	14501	8	Group 8 - NAC	16	Exempt	365.32	25.00	25.00	.00	.00	40.25	.00	USD   
01020002     	173901	7	Group 7 - FII	15	Standard	346.64	784.60	27.98	.00	48.67	2483.82	149.03	USD   
01020002     	173901	7	Group 7 - FII	16	Exempt	37.90	27.98	27.98	.00	.00	27.98	.00	USD   
01020002     	173901	8	Group 8 - NAC	18	Standard Marketing Fund	346.64	784.60	27.98	.00	48.67	2483.82	49.68	USD   
01020002     	173901	8	Group 8 - NAC	19	Exempt	37.90	27.98	27.98	.00	.00	27.98	.00	USD   
01030002     	13301	7	Group 7 - FII	13	Standard	2190.72	740.32	36.50	.00	.00	8236.66	494.20	USD   
01030002     	13301	7	Group 7 - FII	14	Exempt	2190.72	.00	36.50	.00	.00	52.75	.00	USD   
01030002     	13301	7	Group 7 - FII	17	Sales to Other FASTSIGNS	.00	434.15	.00	.00	.00	-43.77	.00	USD   
01030002     	13301	8	Group 8 - NAC	15	Standard Marketing Fund	2190.72	740.32	36.50	.00	.00	8236.66	164.73	USD   
01030002     	13301	8	Group 8 - NAC	16	Exempt	2190.72	.00	36.50	.00	.00	52.75	.00	USD   
01030002     	13301	8	Group 8 - NAC	18	Sales to Other FASTSIGNS Marketing Fund	.00	434.15	.00	.00	.00	-43.77	.00	USD   
01050002     	180701	7	Group 7 - FII	25	Standard	20.00	.00	.00	.00	.00	20.00	1.20	USD   
01050002     	180701	8	Group 8 - NAC	29	Standard Marketing Fund	20.00	.00	.00	.00	.00	20.00	.40	USD   
01060002     	174601	7	Group 7 - FII	15	Standard	566.25	35.00	35.00	.00	.00	1369.78	82.19	USD   
01060002     	174601	7	Group 7 - FII	16	Exempt	566.25	35.00	35.00	.00	.00	89.00	.00	USD   
01060002     	174601	8	Group 8 - NAC	18	Standard Marketing Fund	566.25	35.00	35.00	.00	.00	1369.78	27.40	USD   
01060002     	174601	8	Group 8 - NAC	19	Exempt	566.25	35.00	35.00	.00	.00	89.00	.00	USD   
01070002     	400401	7	Group 7 - FII	13	Standard	370.76	32.73	20.00	.00	380.00	878.71	52.72	USD   
01070002     	400401	7	Group 7 - FII	14	Exempt	117.04	32.73	20.00	.00	380.00	20.00	.00	USD   
01070002     	400401	8	Group 8 - NAC	15	Standard Marketing Fund	370.76	32.73	20.00	.00	380.00	878.71	17.57	USD   
01070002     	400401	8	Group 8 - NAC	16	Exempt	117.04	32.73	20.00	.00	380.00	20.00	.00	USD   
01080002     	20109	7	Group 7 - FII	13	Standard	336.00	304.00	.00	.00	.00	3.00	.18	USD   
01080002     	20109	8	Group 8 - NAC	15	Standard Marketing Fund	336.00	304.00	.00	.00	.00	3.00	.06	USD   
01110003     	290401	11	Group 11 - FII	19	Standard	20.00	549.87	.00	5.00	61.10	579.87	34.79	USD   
01110003     	290401	11	Group 11 - FII	20	Exempt	20.00	5.00	.00	5.00	.00	5.00	.00	USD   
01110003     	290401	12	Group 12 - NAC	28	Standard Marketing Fund	20.00	549.87	.00	5.00	61.10	579.87	11.60	USD   
01110003     	290401	12	Group 12 - NAC	29	Exempt	20.00	5.00	.00	5.00	.00	5.00	.00	USD   
01110004     	122301	13	Group 13 - FII	31	Standard	1098.00	.00	.00	.00	.00	1466.06	87.96	USD   
01110004     	122301	14	Group 14 - NAC	34	Standard Marketing Fund	1098.00	.00	.00	.00	.00	1466.06	29.32	USD   
01130002     	171901	7	Group 7 - FII	13	Standard	372.80	.00	.00	.00	.00	1426.07	85.56	USD   
