20190517,110302,Group 11 - FII,32,Exempt,617.39,0,53.1,0,0,44.76,53.1,0,564.29,662.15,USD   
20190517,110302,Group 12 - NAC,34,Standard Marketing Fund,3804.52,0,53.1,0,0,274.62,3618.9199,72.38,3751.4199,4079.1399,USD   
20190517,110302,Group 12 - NAC,35,Exempt,617.39,0,53.1,0,0,44.76,53.1,0,564.29,662.15,USD   
20190518,110302,Group 11 - FII,31,Standard,9768.0303,1990,20,0,0,674.27,11719.0303,703.14,11738.0303,12466.2598,USD   
20190518,110302,Group 11 - FII,32,Exempt,118.9,0,20,0,0,8.62,20,0,98.9,127.52,USD   
20190518,110302,Group 12 - NAC,34,Standard Marketing Fund,9768.0303,1990,20,0,0,674.27,11719.0303,234.38,11738.0303,12466.2598,USD   
20190518,110302,Group 12 - NAC,35,Exempt,118.9,0,20,0,0,8.62,20,0,98.9,127.52,USD   
20190517,110304,Group 9 - FII,25,Standard,7314.3999,0,30,0,0,530.29,7030.8999,421.85,7284.3999,7844.6899,USD   
20190517,110304,Group 9 - FII,26,Exempt,961.48,0,30,0,0,69.71,30,0,931.48,1031.1899,USD   
20190517,110304,Group 10 - NAC,28,Standard Marketing Fund,7314.3999,0,30,0,0,530.29,7030.8999,140.62,7284.3999,7844.6899,USD   
20190517,110304,Group 10 - NAC,29,Exempt,961.48,0,30,0,0,69.71,30,0,931.48,1031.1899,USD   
20190518,110304,Group 9 - FII,25,Standard,334.5,0,0,0,0,24.26,334,20.04,334.5,358.76,USD   
20190518,110304,Group 10 - NAC,28,Standard Marketing Fund,334.5,0,0,0,0,24.26,334,6.68,334.5,358.76,USD   
20190517,110401,Group 7 - FII,13,Standard,1219.0601,385.78,0,0,0,85.33,1579.84,94.79,1604.84,1690.17,USD   
20190517,110401,Group 8 - NAC,15,Standard Marketing Fund,1219.0601,385.78,0,0,0,85.33,1579.84,31.6,1604.84,1690.17,USD   
20190518,110401,Group 7 - FII,13,Standard,1420.13,3,3,0,0,99.41,1400.13,84.01,1420.13,1522.54,USD   
20190518,110401,Group 7 - FII,14,Exempt,12,3,3,0,0,0.84,3,0,12,15.84,USD   
20190518,110401,Group 8 - NAC,15,Standard Marketing Fund,1420.13,3,3,0,0,99.41,1400.13,28,1420.13,1522.54,USD   
20190518,110401,Group 8 - NAC,16,Exempt,12,3,3,0,0,0.84,3,0,12,15.84,USD   
20190517,110501,Group 7 - FII,19,Standard,1529.0601,0,0,0,0,107.04,843.46,50.61,1529.0601,1636.1,USD   
20190517,110501,Group 8 - NAC,21,Standard Marketing Fund,1529.0601,0,0,0,0,107.04,843.46,16.87,1529.0601,1636.1,USD   
20190518,110501,Group 7 - FII,19,Standard,201.68,0,0,0,0,14.12,201.68,12.1,201.68,215.8,USD   
20190518,110501,Group 8 - NAC,21,Standard Marketing Fund,201.68,0,0,0,0,14.12,201.68,4.03,201.68,215.8,USD   
20190517,110601,Group 7 - FII,17,Standard,2782.8601,382.23,0,0,0,194.79,3165.0901,189.91,3165.0901,3359.8799,USD   
20190517,110601,Group 8 - NAC,21,Standard Marketing Fund,2782.8601,382.23,0,0,0,194.79,3165.0901,63.3,3165.0901,3359.8799,USD   
20190518,110601,Group 7 - FII,17,Standard,2076.8601,4677.1099,0,0,0,145.39,6739.6699,404.38,6753.9702,6899.3599,USD   
20190518,110601,Group 8 - NAC,21,Standard Marketing Fund,2076.8601,4677.1099,0,0,0,145.39,6739.6699,134.79,6753.9702,6899.3599,USD   
20190517,110801,Group 7 - FII,15,Standard,275.85,0,0,0,0,20.01,275.85,16.55,275.85,295.86,USD   
20190517,110801,Group 8 - NAC,18,Standard Marketing Fund,275.85,0,0,0,0,20.01,275.85,5.52,275.85,295.86,USD   
20190518,110801,Group 7 - FII,15,Standard,399.5,0,0,0,0,28.97,399.5,23.97,399.5,428.47,USD   
20190518,110801,Group 7 - FII,16,Exempt,0,512,0,0,0,0,512,0,512,512,USD   
20190518,110801,Group 8 - NAC,18,Standard Marketing Fund,399.5,0,0,0,0,28.97,399.5,7.99,399.5,428.47,USD   
20190518,110801,Group 8 - NAC,19,Exempt,0,512,0,0,0,0,512,0,512,512,USD   
20190517,111401,Group 7 - FII,17,Standard,3789.3999,455,0,0,0,265.27,4244.3999,254.66,4244.3999,4509.6699,USD   
20190517,111401,Group 8 - NAC,21,Standard Marketing Fund,3789.3999,455,0,0,0,265.27,4244.3999,84.89,4244.3999,4509.6699,USD   
20190518,111401,Group 7 - FII,17,Standard,220,0,0,0,0,15.4,220,13.2,220,235.4,USD   
20190518,111401,Group 8 - NAC,21,Standard Marketing Fund,220,0,0,0,0,15.4,220,4.4,220,235.4,USD   
20190517,111501,Group 7 - FII,17,Standard,669.96,0,0,0,0,45.24,669.96,40.2,669.96,715.2,USD   
20190517,111501,Group 8 - NAC,21,Standard Marketing Fund,669.96,0,0,0,0,45.24,669.96,13.4,669.96,715.2,USD   
